country,country_code,indicator,weekly_count,rate_14_day,date,cumulative,pandemic_wave
Ireland,IRL,cases,12717.0,479.114016591815,2021-01-18,441784.0,First Wave
Ireland,IRL,cases,16739.0,634.23781601031,2021-01-18,458523.0,First Wave
Ireland,IRL,deaths,436.0,157.400919317248,2021-01-18,458959.0,First Wave
Ireland,IRL,deaths,40.0,16.778778201331,2021-01-18,458999.0,First Wave
Ireland,IRL,deaths,1.0,1.19848415723793,2021-01-18,459000.0,First Wave
Ireland,IRL,deaths,15.0,5.79267342664997,2021-01-18,459015.0,First Wave
Ireland,IRL,deaths,48.0,19.3754938753465,2021-01-18,459063.0,First Wave
Ireland,IRL,cases,8609.0,452.787314604488,2021-01-25,467672.0,First Wave
Ireland,IRL,cases,2872.0,125.081796543732,2021-01-25,470544.0,First Wave
Ireland,IRL,cases,2033.0,82.05621529889,2021-01-25,472577.0,First Wave
Ireland,IRL,cases,11036.0,474.459903114541,2021-01-25,483613.0,First Wave
Ireland,IRL,cases,25863.0,850.963701110835,2021-01-25,509476.0,First Wave
Ireland,IRL,deaths,429.0,172.781466001801,2021-01-25,509905.0,First Wave
Ireland,IRL,deaths,31.0,14.1820625273155,2021-01-25,509936.0,First Wave
Ireland,IRL,deaths,7.0,1.59797887631723,2021-01-25,509943.0,First Wave
Ireland,IRL,deaths,32.0,9.38812589836375,2021-01-25,509975.0,First Wave
Ireland,IRL,deaths,60.0,21.5727148302827,2021-01-25,510035.0,First Wave
Ireland,IRL,cases,6906.0,309.908028325774,2021-02-01,516941.0,First Wave
Ireland,IRL,cases,2594.0,109.181906724375,2021-02-01,519535.0,First Wave
Ireland,IRL,cases,2300.0,86.5505308885322,2021-02-01,521835.0,First Wave
Ireland,IRL,cases,10409.0,428.358212532789,2021-02-01,532244.0,First Wave
Ireland,IRL,cases,28707.0,1090.02134100789,2021-02-01,560951.0,First Wave
Ireland,IRL,deaths,339.0,153.405972126455,2021-02-01,561290.0,First Wave
Ireland,IRL,deaths,25.0,11.1858521342206,2021-02-01,561315.0,First Wave
Ireland,IRL,deaths,5.0,2.39696831447585,2021-02-01,561320.0,First Wave
Ireland,IRL,deaths,47.0,15.7800414036327,2021-02-01,561367.0,First Wave
Ireland,IRL,deaths,36.0,19.1757465158068,2021-02-01,561403.0,First Wave
Ireland,IRL,cases,6014.0,258.073588525233,2021-02-08,567417.0,First Wave
Ireland,IRL,cases,3152.0,114.774832791485,2021-02-08,570569.0,First Wave
Ireland,IRL,cases,3054.0,106.944736297531,2021-02-08,573623.0,First Wave
Ireland,IRL,cases,9596.0,399.594592759078,2021-02-08,583219.0,First Wave
Ireland,IRL,cases,31574.0,1204.09705804099,2021-02-08,614793.0,First Wave
Ireland,IRL,deaths,251.0,117.850942128396,2021-02-08,615044.0,First Wave
Ireland,IRL,deaths,19.0,8.78888381974479,2021-02-08,615063.0,First Wave
Ireland,IRL,deaths,4.0,1.79772623585689,2021-02-08,615067.0,First Wave
Ireland,IRL,deaths,32.0,15.7800414036327,2021-02-08,615099.0,First Wave
Ireland,IRL,deaths,37.0,14.5815572463948,2021-02-08,615136.0,First Wave
Ireland,IRL,cases,5388.0,227.751939347114,2021-02-15,620524.0,First Wave
Ireland,IRL,cases,3224.0,127.358916442484,2021-02-15,623748.0,First Wave
Ireland,IRL,cases,3663.0,134.170301402786,2021-02-15,627411.0,First Wave
Ireland,IRL,cases,8985.0,371.150568760632,2021-02-15,636396.0,First Wave
Ireland,IRL,cases,30048.0,1230.88317895526,2021-02-15,666444.0,First Wave
Ireland,IRL,deaths,173.0,84.6928804448134,2021-02-15,666617.0,First Wave
Ireland,IRL,deaths,14.0,6.59166286480859,2021-02-15,666631.0,First Wave
Ireland,IRL,deaths,3.0,1.39823151677758,2021-02-15,666634.0,First Wave
Ireland,IRL,deaths,39.0,14.1820625273155,2021-02-15,666673.0,First Wave
Ireland,IRL,deaths,58.0,18.9759991562672,2021-02-15,666731.0,First Wave
Ireland,IRL,cases,4547.0,198.449001702647,2021-02-22,671278.0,First Wave
Ireland,IRL,cases,2912.0,122.564979813532,2021-02-22,674190.0,First Wave
Ireland,IRL,cases,6808.0,209.155460173972,2021-02-22,680998.0,First Wave
Ireland,IRL,cases,9205.0,363.340447002631,2021-02-22,690203.0,First Wave
Ireland,IRL,cases,32523.0,1249.83920337557,2021-02-22,722726.0,First Wave
Ireland,IRL,deaths,130.0,60.5234499405152,2021-02-22,722856.0,First Wave
Ireland,IRL,deaths,13.0,5.39317870757067,2021-02-22,722869.0,First Wave
Ireland,IRL,deaths,6.0,1.79772623585689,2021-02-22,722875.0,First Wave
Ireland,IRL,deaths,44.0,16.5790308417913,2021-02-22,722919.0,First Wave
Ireland,IRL,deaths,38.0,19.1757465158068,2021-02-22,722957.0,First Wave
Ireland,IRL,cases,3377.0,158.279807699222,2021-03-01,726334.0,Second Wave
Ireland,IRL,cases,3006.0,118.210487375567,2021-03-01,729340.0,Second Wave
Ireland,IRL,cases,8610.0,307.970478938239,2021-03-01,737950.0,Second Wave
Ireland,IRL,cases,8796.0,359.565221907332,2021-03-01,746746.0,Second Wave
Ireland,IRL,cases,31183.0,1272.51052868332,2021-03-01,777929.0,Second Wave
Ireland,IRL,deaths,78.0,41.5474507842481,2021-03-01,778007.0,Second Wave
Ireland,IRL,deaths,5.0,3.59545247171378,2021-03-01,778012.0,Second Wave
Ireland,IRL,deaths,7.0,2.59671567401551,2021-03-01,778019.0,Second Wave
Ireland,IRL,deaths,47.0,18.1770097181085,2021-03-01,778066.0,Second Wave
Ireland,IRL,deaths,34.0,14.3818098868551,2021-03-01,778100.0,Second Wave
Ireland,IRL,cases,31334.0,1070.18642820561,2021-12-27,809434.0,Post-Vaccine Era
Ireland,IRL,cases,4085.0,170.284624007555,2021-12-27,813519.0,Post-Vaccine Era
Ireland,IRL,deaths,35.0,11.5853468533,2021-12-27,813554.0,Post-Vaccine Era
Ireland,IRL,deaths,7.0,2.99621039309481,2021-12-27,813561.0,Post-Vaccine Era
Ireland,IRL,cases,87871.0,3250.98815018764,2022-01-03,901432.0,Post-Vaccine Era
Ireland,IRL,cases,36451.0,1353.98747663955,2022-01-03,937883.0,Post-Vaccine Era
Ireland,IRL,cases,3909.0,159.678039216,2022-01-03,941792.0,Post-Vaccine Era
Ireland,IRL,deaths,28.0,10.1871153365224,2022-01-03,941820.0,Post-Vaccine Era
Ireland,IRL,deaths,29.0,12.7838310105379,2022-01-03,941849.0,Post-Vaccine Era
Ireland,IRL,deaths,9.0,3.19595775263447,2022-01-03,941858.0,Post-Vaccine Era
Ireland,IRL,cases,89244.0,3537.82535848659,2022-01-10,1031102.0,Post-Vaccine Era
Ireland,IRL,cases,52936.0,1785.48172271711,2022-01-10,1084038.0,Post-Vaccine Era
Ireland,IRL,cases,5166.0,181.270728782236,2022-01-10,1089204.0,Post-Vaccine Era
Ireland,IRL,deaths,20.0,9.5878732579034,2022-01-10,1089224.0,Post-Vaccine Era
Ireland,IRL,deaths,46.0,14.9810519654741,2022-01-10,1089270.0,Post-Vaccine Era
Ireland,IRL,deaths,7.0,3.19595775263447,2022-01-10,1089277.0,Post-Vaccine Era
Ireland,IRL,cases,101360.0,3807.26457176963,2022-01-17,1190637.0,Post-Vaccine Era
Ireland,IRL,cases,31539.0,1687.36581971123,2022-01-17,1222176.0,Post-Vaccine Era
Ireland,IRL,cases,6842.0,239.856629335217,2022-01-17,1229018.0,Post-Vaccine Era
Ireland,IRL,deaths,28.0,9.5878732579034,2022-01-17,1229046.0,Post-Vaccine Era
Ireland,IRL,deaths,74.0,23.9696831447585,2022-01-17,1229120.0,Post-Vaccine Era
Ireland,IRL,deaths,3.0,1.99747359539654,2022-01-17,1229123.0,Post-Vaccine Era
Ireland,IRL,cases,121130.0,4444.17900239777,2022-01-24,1350253.0,Post-Vaccine Era
Ireland,IRL,cases,18702.0,1003.55070906318,2022-01-24,1368955.0,Post-Vaccine Era
Ireland,IRL,deaths,50.0,15.580294044093,2022-01-24,1369005.0,Post-Vaccine Era
Ireland,IRL,deaths,87.0,32.1593248858843,2022-01-24,1369092.0,Post-Vaccine Era
Ireland,IRL,cases,38814.0,3194.83916742105,2022-01-31,1407906.0,Post-Vaccine Era
Ireland,IRL,cases,11733.0,607.931088758938,2022-01-31,1419639.0,Post-Vaccine Era
Ireland,IRL,deaths,20.0,13.9823151677758,2022-01-31,1419659.0,Post-Vaccine Era
Ireland,IRL,deaths,67.0,30.7610933691068,2022-01-31,1419726.0,Post-Vaccine Era
Ireland,IRL,cases,35089.0,1476.19291120591,2022-02-07,1454815.0,Post-Vaccine Era
Ireland,IRL,cases,8070.0,395.559696096377,2022-02-07,1462885.0,Post-Vaccine Era
Ireland,IRL,deaths,18.0,7.59039966250686,2022-02-07,1462903.0,Post-Vaccine Era
Ireland,IRL,deaths,25.0,18.3767570776482,2022-02-07,1462928.0,Post-Vaccine Era
Ireland,IRL,cases,30935.0,1318.81196662461,2022-02-14,1493863.0,Post-Vaccine Era
Ireland,IRL,cases,6084.0,282.722412692427,2022-02-14,1499947.0,Post-Vaccine Era
Ireland,IRL,deaths,30.0,9.5878732579034,2022-02-14,1499977.0,Post-Vaccine Era
Ireland,IRL,deaths,24.0,9.78762061744306,2022-02-14,1500001.0,Post-Vaccine Era
Ireland,IRL,cases,23772.0,1092.75787983359,2022-02-21,1523773.0,Post-Vaccine Era
Ireland,IRL,cases,5608.0,233.544612773764,2022-02-21,1529381.0,Post-Vaccine Era
Ireland,IRL,deaths,22.0,10.386862696062,2022-02-21,1529403.0,Post-Vaccine Era
Ireland,IRL,deaths,21.0,8.98863117928444,2022-02-21,1529424.0,Post-Vaccine Era
Ireland,IRL,cases,22243.0,919.137474921719,2022-02-28,1551667.0,Post-Vaccine Era
Ireland,IRL,cases,4440.0,200.706146865445,2022-02-28,1556107.0,Post-Vaccine Era
Ireland,IRL,deaths,23.0,8.98863117928444,2022-02-28,1556130.0,Post-Vaccine Era
Ireland,IRL,deaths,8.0,5.79267342664997,2022-02-28,1556138.0,Post-Vaccine Era
Italy,ITA,cases,8241.0,17.2512716165701,2020-01-01,8241.0,First Wave
Italy,ITA,cases,5273.0,22.8643920906963,2020-01-01,13514.0,First Wave
Italy,ITA,cases,1754.0,5.5050784559776,2020-01-01,15268.0,First Wave
Italy,ITA,cases,18020.0,51.5276018742116,2020-01-01,33288.0,First Wave
Italy,ITA,cases,108068.0,401.961887739177,2020-01-01,141356.0,First Wave
Italy,ITA,deaths,603.0,11.2937672095953,2020-01-01,141959.0,First Wave
Italy,ITA,deaths,991.0,40.2456517603514,2020-01-01,142950.0,First Wave
Italy,ITA,deaths,64.0,2.58287949636483,2020-01-01,143014.0,First Wave
Italy,ITA,deaths,161.0,5.26704838474397,2020-01-01,143175.0,First Wave
Italy,ITA,deaths,4384.0,153.875468035068,2020-01-01,147559.0,First Wave
Italy,ITA,cases,0.0,1.99747359539654,2020-01-06,147559.0,First Wave
Italy,ITA,cases,21095.0,49.5237600688619,2020-01-06,168654.0,First Wave
Italy,ITA,cases,3860.0,15.4179336211111,2020-01-06,172514.0,First Wave
Italy,ITA,cases,2112.0,6.52641315878853,2020-01-06,174626.0,First Wave
Italy,ITA,cases,37831.0,94.2852305565179,2020-01-06,212457.0,First Wave
Italy,ITA,cases,106922.0,362.936773152598,2020-01-06,319379.0,First Wave
Italy,ITA,deaths,0.0,376.268145298215,2020-01-06,319379.0,First Wave
Italy,ITA,deaths,2270.0,48.5007372095174,2020-01-06,321649.0,First Wave
Italy,ITA,deaths,628.0,27.3312542785272,2020-01-06,322277.0,First Wave
Italy,ITA,deaths,51.0,1.94138001360756,2020-01-06,322328.0,First Wave
Italy,ITA,deaths,282.0,7.47853344372302,2020-01-06,322610.0,First Wave
Italy,ITA,deaths,3995.0,141.45063594798,2020-01-06,326605.0,First Wave
Italy,ITA,cases,0.0,0.0,2020-01-13,326605.0,First Wave
Italy,ITA,cases,36642.0,97.4690937788342,2020-01-13,363247.0,First Wave
Italy,ITA,cases,2853.0,11.3325948098674,2020-01-13,366100.0,First Wave
Italy,ITA,cases,2768.0,8.23820388383032,2020-01-13,368868.0,First Wave
Italy,ITA,cases,75967.0,192.108837207402,2020-01-13,444835.0,First Wave
Italy,ITA,cases,92470.0,336.604907541946,2020-01-13,537305.0,First Wave
Italy,ITA,deaths,0.0,0.0,2020-01-13,537305.0,First Wave
Italy,ITA,deaths,4702.0,117.698273520625,2020-01-13,542007.0,First Wave
Italy,ITA,deaths,426.0,17.7931698638466,2020-01-13,542433.0,First Wave
Italy,ITA,deaths,43.0,1.58686714155748,2020-01-13,542476.0,First Wave
Italy,ITA,deaths,584.0,14.6194355807317,2020-01-13,543060.0,First Wave
Italy,ITA,deaths,3317.0,123.438005734769,2020-01-13,546377.0,First Wave
Italy,ITA,cases,0.0,0.0,2020-01-20,546377.0,First Wave
Italy,ITA,cases,36853.0,124.071064434859,2020-01-20,583230.0,First Wave
Italy,ITA,cases,1855.0,7.94784096005597,2020-01-20,585085.0,First Wave
Italy,ITA,cases,3476.0,10.5408493956222,2020-01-20,588561.0,First Wave
Italy,ITA,cases,142383.0,368.6089791054,2020-01-20,730944.0,First Wave
Italy,ITA,cases,117233.0,354.011489559604,2020-01-20,848177.0,First Wave
Italy,ITA,deaths,0.0,0.0,2020-01-20,848177.0,First Wave
Italy,ITA,deaths,5986.0,180.430170308153,2020-01-20,854163.0,First Wave
Italy,ITA,deaths,417.0,14.2311595780102,2020-01-20,854580.0,First Wave
Italy,ITA,deaths,52.0,1.6037487068932,2020-01-20,854632.0,First Wave
Italy,ITA,deaths,1150.0,29.2726342921348,2020-01-20,855782.0,First Wave
Italy,ITA,deaths,3244.0,110.759950167645,2020-01-20,859026.0,First Wave
Italy,ITA,cases,0.0,0.0,2020-01-27,859026.0,First Wave
Italy,ITA,cases,30959.0,114.47727085457,2020-01-27,889985.0,First Wave
Italy,ITA,cases,2162.0,6.78132479535787,2020-01-27,892147.0,First Wave
Italy,ITA,cases,7076.0,17.8134277422495,2020-01-27,899223.0,First Wave
Italy,ITA,cases,203576.0,584.032946197962,2020-01-27,1102799.0,First Wave
Italy,ITA,deaths,0.0,0.0,2020-01-27,1102799.0,First Wave
Italy,ITA,deaths,4871.0,183.283154849889,2020-01-27,1107670.0,First Wave
Italy,ITA,deaths,254.0,11.3275303402667,2020-01-27,1107924.0,First Wave
Italy,ITA,deaths,40.0,1.55310401088604,2020-01-27,1107964.0,First Wave
Italy,ITA,deaths,2183.0,56.2662572639476,2020-01-27,1110147.0,First Wave
Italy,ITA,cases,2.0,0.0033763130671435,2020-02-03,1110149.0,First Wave
Italy,ITA,cases,28192.0,99.8561471173047,2020-02-03,1138341.0,First Wave
Italy,ITA,cases,1608.0,6.36435013156564,2020-02-03,1139949.0,First Wave
Italy,ITA,cases,9453.0,27.9035393434081,2020-02-03,1149402.0,First Wave
Italy,ITA,cases,244340.0,756.15232189134,2020-02-03,1393742.0,First Wave
Italy,ITA,deaths,0.0,0.0,2020-02-03,1393742.0,First Wave
Italy,ITA,deaths,4198.0,153.098916029625,2020-02-03,1397940.0,First Wave
Italy,ITA,deaths,242.0,8.37325640651606,2020-02-03,1398182.0,First Wave
Italy,ITA,deaths,41.0,1.36740679219315,2020-02-03,1398223.0,First Wave
Italy,ITA,deaths,3505.0,96.0223436295632,2020-02-03,1401728.0,First Wave
Italy,ITA,cases,1.0,0.0050644696007153,2020-02-10,1401729.0,First Wave
Italy,ITA,cases,20725.0,82.5795531527311,2020-02-10,1422454.0,First Wave
Italy,ITA,cases,1413.0,5.09992088792037,2020-02-10,1423867.0,First Wave
Italy,ITA,cases,9463.0,31.9331689890439,2020-02-10,1433330.0,First Wave
Italy,ITA,cases,243009.0,822.721398479677,2020-02-10,1676339.0,First Wave
Italy,ITA,deaths,0.0,0.0,2020-02-10,1676339.0,First Wave
Italy,ITA,deaths,3456.0,129.211501079585,2020-02-10,1679795.0,First Wave
Italy,ITA,deaths,187.0,7.24219152902296,2020-02-10,1679982.0,First Wave
Italy,ITA,deaths,75.0,1.95826157894327,2020-02-10,1680057.0,First Wave
Italy,ITA,deaths,4785.0,139.948176633101,2020-02-10,1684842.0,First Wave
Italy,ITA,cases,0.0,0.0016881565335717,2020-02-17,1684842.0,First Wave
Italy,ITA,cases,16924.0,63.5574053324442,2020-02-17,1701766.0,First Wave
Italy,ITA,cases,1467.0,4.86189081668675,2020-02-17,1703233.0,First Wave
Italy,ITA,cases,9916.0,32.7147854640877,2020-02-17,1713149.0,First Wave
Italy,ITA,cases,214366.0,772.120594542396,2020-02-17,1927515.0,First Wave
Italy,ITA,deaths,0.0,0.0,2020-02-17,1927515.0,First Wave
Italy,ITA,deaths,2640.0,102.910022286536,2020-02-17,1930155.0,First Wave
Italy,ITA,deaths,102.0,4.87877238202246,2020-02-17,1930257.0,First Wave
Italy,ITA,deaths,77.0,2.56599793102912,2020-02-17,1930334.0,First Wave
Italy,ITA,deaths,5407.0,172.056913901637,2020-02-17,1935741.0,First Wave
Italy,ITA,cases,175.0,0.295427393375063,2020-02-24,1935916.0,First Wave
Italy,ITA,cases,11427.0,47.8609258832937,2020-02-24,1947343.0,First Wave
Italy,ITA,cases,1455.0,4.93279339109676,2020-02-24,1948798.0,First Wave
Italy,ITA,cases,10798.0,34.968474436406,2020-02-24,1959596.0,First Wave
Italy,ITA,cases,162446.0,636.117639728252,2020-02-24,2122042.0,First Wave
Italy,ITA,deaths,3.0,0.0506446960071536,2020-02-24,2122045.0,First Wave
Italy,ITA,deaths,1981.0,78.0097134163523,2020-02-24,2124026.0,First Wave
Italy,ITA,deaths,74.0,2.97115549908634,2020-02-24,2124100.0,First Wave
Italy,ITA,deaths,130.0,3.4944840244936,2020-02-24,2124230.0,First Wave
Italy,ITA,deaths,5326.0,181.18984074826,2020-02-24,2129556.0,First Wave
Italy,ITA,cases,1978.0,3.63460101678006,2020-03-02,2131534.0,First Wave
Italy,ITA,cases,8271.0,33.2533073982971,2020-03-02,2139805.0,First Wave
Italy,ITA,cases,1507.0,5.00031965243963,2020-03-02,2141312.0,First Wave
Italy,ITA,cases,12503.0,39.3357353887562,2020-03-02,2153815.0,First Wave
Italy,ITA,cases,130039.0,493.760463721744,2020-03-02,2283854.0,First Wave
Italy,ITA,deaths,66.0,1.16482800816453,2020-03-02,2283920.0,First Wave
Italy,ITA,deaths,1393.0,56.9584014427121,2020-03-02,2285313.0,First Wave
Italy,ITA,deaths,89.0,2.75169514972201,2020-03-02,2285402.0,First Wave
Italy,ITA,deaths,151.0,4.74371985933672,2020-03-02,2285553.0,First Wave
Italy,ITA,deaths,4731.0,169.777902581315,2020-03-02,2290284.0,First Wave
Italy,ITA,cases,156210.0,504.860092929979,2020-12-28,2446494.0,First Wave
Italy,ITA,cases,30526.0,126.615116330951,2020-12-28,2477020.0,First Wave
Italy,ITA,cases,38495.0,117.963314096396,2020-12-28,2515515.0,First Wave
Italy,ITA,cases,18093.0,65.9377060447804,2020-12-28,2533608.0,First Wave
Italy,ITA,cases,173946.0,502.863003750763,2020-12-28,2707554.0,First Wave
Italy,ITA,deaths,2479.0,79.9004487339527,2020-12-28,2710033.0,First Wave
Italy,ITA,deaths,818.0,33.087868058007,2020-12-28,2710851.0,First Wave
Italy,ITA,deaths,92.0,2.78545828039345,2020-12-28,2710943.0,First Wave
Italy,ITA,deaths,239.0,8.89658493192331,2020-12-28,2711182.0,First Wave
Italy,ITA,deaths,870.0,27.2299648865129,2020-12-28,2712052.0,First Wave
Italy,ITA,cases,122542.0,404.777732837175,2021-01-04,2834594.0,First Wave
Italy,ITA,cases,149572.0,516.207881148648,2021-01-04,2984166.0,First Wave
Italy,ITA,cases,22470.0,89.4655436531704,2021-01-04,3006636.0,First Wave
Italy,ITA,cases,42673.0,137.024289516955,2021-01-04,3049309.0,First Wave
Italy,ITA,cases,17985.0,60.9053114182029,2021-01-04,3067294.0,First Wave
Italy,ITA,cases,297041.0,795.099781277375,2021-01-04,3364335.0,First Wave
Italy,ITA,deaths,3315.0,110.726187036974,2021-01-04,3367650.0,First Wave
Italy,ITA,deaths,2854.0,90.0293879353834,2021-01-04,3370504.0,First Wave
Italy,ITA,deaths,588.0,23.7354808620193,2021-01-04,3371092.0,First Wave
Italy,ITA,deaths,145.0,4.00093098456513,2021-01-04,3371237.0,First Wave
Italy,ITA,deaths,222.0,7.78240161976594,2021-01-04,3371459.0,First Wave
Italy,ITA,deaths,1075.0,32.8346445779712,2021-01-04,3372534.0,First Wave
Italy,ITA,cases,94237.0,365.956885191158,2021-01-11,3466771.0,First Wave
Italy,ITA,cases,144624.0,496.648899550685,2021-01-11,3611395.0,First Wave
Italy,ITA,cases,16240.0,65.3485394145639,2021-01-11,3627635.0,First Wave
Italy,ITA,cases,43333.0,145.191590826375,2021-01-11,3670968.0,First Wave
Italy,ITA,cases,25538.0,73.4736368106449,2021-01-11,3696506.0,First Wave
Italy,ITA,cases,825138.0,1894.41381068705,2021-01-11,4521644.0,First Wave
Italy,ITA,deaths,3267.0,111.114463039695,2021-01-11,4524911.0,First Wave
Italy,ITA,deaths,2998.0,98.7909203446209,2021-01-11,4527909.0,First Wave
Italy,ITA,deaths,415.0,16.932210031725,2021-01-11,4528324.0,First Wave
Italy,ITA,deaths,236.0,6.43187639290851,2021-01-11,4528560.0,First Wave
Italy,ITA,deaths,233.0,7.68111222775163,2021-01-11,4528793.0,First Wave
Italy,ITA,deaths,1170.0,37.8991141786866,2021-01-11,4529963.0,First Wave
Italy,ITA,cases,85187.0,302.895797879584,2021-01-18,4615150.0,First Wave
Italy,ITA,cases,131734.0,466.535563304832,2021-01-18,4746884.0,First Wave
Italy,ITA,cases,11609.0,47.0134713034407,2021-01-18,4758493.0,First Wave
Italy,ITA,cases,45563.0,150.070363208398,2021-01-18,4804056.0,First Wave
Italy,ITA,cases,32310.0,97.6564791540607,2021-01-18,4836366.0,First Wave
Italy,ITA,deaths,3136.0,108.092662844602,2021-01-18,4839502.0,First Wave
Italy,ITA,deaths,3089.0,102.758088198515,2021-01-18,4842591.0,First Wave
Italy,ITA,deaths,286.0,11.8339773003382,2021-01-18,4842877.0,First Wave
Italy,ITA,deaths,313.0,9.26797936930911,2021-01-18,4843190.0,First Wave
Italy,ITA,deaths,278.0,8.62647988655183,2021-01-18,4843468.0,First Wave
Italy,ITA,cases,82867.0,283.701458092873,2021-01-25,4926335.0,First Wave
Italy,ITA,cases,100937.0,392.785068822681,2021-01-25,5027272.0,First Wave
Italy,ITA,cases,7439.0,32.1560056514754,2021-01-25,5034711.0,First Wave
Italy,ITA,cases,46219.0,154.942382964286,2021-01-25,5080930.0,First Wave
Italy,ITA,cases,39083.0,120.522559401291,2021-01-25,5120013.0,First Wave
Italy,ITA,deaths,2831.0,100.732300358229,2021-01-25,5122844.0,First Wave
Italy,ITA,deaths,2952.0,101.981536193072,2021-01-25,5125796.0,First Wave
Italy,ITA,deaths,210.0,8.37325640651606,2021-01-25,5126006.0,First Wave
Italy,ITA,deaths,372.0,11.5638722549667,2021-01-25,5126378.0,First Wave
Italy,ITA,deaths,305.0,9.84195259072352,2021-01-25,5126683.0,First Wave
Italy,ITA,cases,83484.0,280.8265275162,2021-02-01,5210167.0,First Wave
Italy,ITA,cases,98021.0,335.872247606376,2021-02-01,5308188.0,First Wave
Italy,ITA,cases,5295.0,21.4969852985031,2021-02-01,5313483.0,First Wave
Italy,ITA,cases,40106.0,145.730112760585,2021-02-01,5353589.0,First Wave
Italy,ITA,cases,54106.0,157.317619207021,2021-02-01,5407695.0,First Wave
Italy,ITA,deaths,2571.0,91.1942159435479,2021-02-01,5410266.0,First Wave
Italy,ITA,deaths,2476.0,91.6331366422766,2021-02-01,5412742.0,First Wave
Italy,ITA,deaths,139.0,5.89166630216554,2021-02-01,5412881.0,First Wave
Italy,ITA,deaths,407.0,13.1507393965242,2021-02-01,5413288.0,First Wave
Italy,ITA,deaths,379.0,11.546990689631,2021-02-01,5413667.0,First Wave
Italy,ITA,cases,83462.0,281.830980653676,2021-02-08,5497129.0,First Wave
Italy,ITA,cases,91474.0,319.897222329186,2021-02-08,5588603.0,First Wave
Italy,ITA,cases,5671.0,18.5123245471482,2021-02-08,5594274.0,First Wave
Italy,ITA,cases,33095.0,123.574746413988,2021-02-08,5627369.0,First Wave
Italy,ITA,cases,69426.0,208.54135290519,2021-02-08,5696795.0,First Wave
Italy,ITA,deaths,2122.0,79.2251861205239,2021-02-08,5698917.0,First Wave
Italy,ITA,deaths,2254.0,79.8498040379455,2021-02-08,5701171.0,First Wave
Italy,ITA,deaths,106.0,4.13598350725088,2021-02-08,5701277.0,First Wave
Italy,ITA,deaths,397.0,13.5727785299172,2021-02-08,5701674.0,First Wave
Italy,ITA,deaths,444.0,13.8935282712958,2021-02-08,5702118.0,First Wave
Italy,ITA,cases,89960.0,292.763482365086,2021-02-15,5792078.0,First Wave
Italy,ITA,cases,78127.0,286.313036250309,2021-02-15,5870205.0,First Wave
Italy,ITA,cases,8857.0,24.5255381197309,2021-02-15,5879062.0,First Wave
Italy,ITA,cases,28950.0,104.741672125462,2021-02-15,5908012.0,First Wave
Italy,ITA,cases,86696.0,263.558374334295,2021-02-15,5994708.0,First Wave
Italy,ITA,deaths,2077.0,70.8856928446793,2021-02-15,5996785.0,First Wave
Italy,ITA,deaths,1813.0,68.6573262203646,2021-02-15,5998598.0,First Wave
Italy,ITA,deaths,79.0,3.12308958710781,2021-02-15,5998677.0,First Wave
Italy,ITA,deaths,381.0,13.1338578311885,2021-02-15,5999058.0,First Wave
Italy,ITA,deaths,519.0,16.2569474182963,2021-02-15,5999577.0,First Wave
Italy,ITA,cases,121675.0,357.273007982465,2021-02-22,6121252.0,First Wave
Italy,ITA,cases,63846.0,239.672647540787,2021-02-22,6185098.0,First Wave
Italy,ITA,cases,18919.0,46.89023587649,2021-02-22,6204017.0,First Wave
Italy,ITA,cases,23728.0,88.9287098754946,2021-02-22,6227745.0,First Wave
Italy,ITA,cases,105066.0,323.724273190793,2021-02-22,6332811.0,First Wave
Italy,ITA,deaths,2058.0,69.8052726631934,2021-02-22,6334869.0,First Wave
Italy,ITA,deaths,1465.0,55.3377711704832,2021-02-22,6336334.0,First Wave
Italy,ITA,deaths,68.0,2.48159010435053,2021-02-22,6336402.0,First Wave
Italy,ITA,deaths,343.0,12.2222533030597,2021-02-22,6336745.0,First Wave
Italy,ITA,deaths,576.0,18.4853140426111,2021-02-22,6337321.0,First Wave
Italy,ITA,cases,142850.0,446.559607043077,2021-03-01,6480171.0,Second Wave
Italy,ITA,cases,44476.0,182.864492029563,2021-03-01,6524647.0,Second Wave
Italy,ITA,cases,31382.0,84.9159617951944,2021-03-01,6556029.0,Second Wave
Italy,ITA,cases,20966.0,75.4504681114574,2021-03-01,6576995.0,Second Wave
Italy,ITA,cases,123931.0,386.582781718338,2021-03-01,6700926.0,Second Wave
Italy,ITA,deaths,2254.0,72.7933097276154,2021-03-01,6703180.0,Second Wave
Italy,ITA,deaths,1142.0,44.0102408302165,2021-03-01,6704322.0,Second Wave
Italy,ITA,deaths,73.0,2.38030071233622,2021-03-01,6704395.0,Second Wave
Italy,ITA,deaths,288.0,10.652267726838,2021-03-01,6704683.0,Second Wave
Italy,ITA,deaths,743.0,22.2667846778119,2021-03-01,6705426.0,Second Wave
Italy,ITA,cases,366498.0,1082.12690774138,2021-12-27,7071924.0,Post-Vaccine Era
Italy,ITA,cases,186234.0,746.875901739363,2021-12-27,7258158.0,Post-Vaccine Era
Italy,ITA,deaths,958.0,36.8186939972007,2021-12-27,7259116.0,Post-Vaccine Era
Italy,ITA,deaths,609.0,22.5537712885191,2021-12-27,7259725.0,Post-Vaccine Era
