country       ,country_code ,indicator ,weekly_count ,rate_14_day            ,date       ,cumulative ,pandemic_wave    ,cases_per_million        ,month   ,quarter
Hungary       ,HUN          ,cases     ,     11500.0 ,  246.948546322943     ,2022-01-03 , 1363793.0 ,Post-Vaccine Era , 1181.8178454905735      ,2022-01 ,2022Q1
Hungary       ,HUN          ,cases     ,      2063.0 ,   52.8529493857219    ,2022-01-03 , 1365856.0 ,Post-Vaccine Era ,  212.0078448040916      ,2022-01 ,2022Q1
Hungary       ,HUN          ,deaths    ,       506.0 ,  116.331982703942     ,2022-01-03 , 1366362.0 ,Post-Vaccine Era ,   51.99998520158524     ,2022-01 ,2022Q1
Hungary       ,HUN          ,deaths    ,       270.0 ,   60.3240935046058    ,2022-01-03 , 1366632.0 ,Post-Vaccine Era ,   27.747027676735204    ,2022-01 ,2022Q1
Hungary       ,HUN          ,deaths    ,        21.0 ,    6.2687729195587    ,2022-01-03 , 1366653.0 ,Post-Vaccine Era ,    2.15810215263496     ,2022-01 ,2022Q1
Hungary       ,HUN          ,cases     ,     50618.0 ,  883.27010436582      ,2022-01-10 , 1417271.0 ,Post-Vaccine Era , 5201.84832200364        ,2022-01 ,2022Q1
Hungary       ,HUN          ,cases     ,     14652.0 ,  268.755654741474     ,2022-01-10 , 1431923.0 ,Post-Vaccine Era , 1505.738701924164       ,2022-01 ,2022Q1
Hungary       ,HUN          ,cases     ,      1646.0 ,   38.1161946863003    ,2022-01-10 , 1433569.0 ,Post-Vaccine Era ,  169.15410205891166     ,2022-01 ,2022Q1
Hungary       ,HUN          ,deaths    ,       424.0 ,   95.5730953309768    ,2022-01-10 , 1433993.0 ,Post-Vaccine Era ,   43.57311012939159     ,2022-01 ,2022Q1
Hungary       ,HUN          ,deaths    ,       237.0 ,   52.1027519707583    ,2022-01-10 , 1434230.0 ,Post-Vaccine Era ,   24.355724294023126    ,2022-01 ,2022Q1
Hungary       ,HUN          ,deaths    ,        21.0 ,    4.31620430526992   ,2022-01-10 , 1434251.0 ,Post-Vaccine Era ,    2.15810215263496     ,2022-01 ,2022Q1
Hungary       ,HUN          ,cases     ,     93154.0 , 1477.4983937554       ,2022-01-17 , 1527405.0 ,Post-Vaccine Era , 9573.135615550338       ,2022-01 ,2022Q1
Hungary       ,HUN          ,cases     ,     14053.0 ,  294.992010911365     ,2022-01-17 , 1541458.0 ,Post-Vaccine Era , 1444.181407189481       ,2022-01 ,2022Q1
Hungary       ,HUN          ,cases     ,      1636.0 ,   33.7280536426092    ,2022-01-17 , 1543094.0 ,Post-Vaccine Era ,  168.12643436718074     ,2022-01 ,2022Q1
Hungary       ,HUN          ,deaths    ,       380.0 ,   82.6244824151671    ,2022-01-17 , 1543474.0 ,Post-Vaccine Era ,   39.05137228577548     ,2022-01 ,2022Q1
Hungary       ,HUN          ,deaths    ,       214.0 ,   46.3478128970651    ,2022-01-17 , 1543688.0 ,Post-Vaccine Era ,   21.992088603041978    ,2022-01 ,2022Q1
Hungary       ,HUN          ,deaths    ,         9.0 ,    3.0830030751928    ,2022-01-17 , 1543697.0 ,Post-Vaccine Era ,    0.9249009225578402   ,2022-01 ,2022Q1
Hungary       ,HUN          ,cases     ,    112019.0 , 2108.49663315511      ,2022-01-24 , 1655716.0 ,Post-Vaccine Era ,11511.830716000746       ,2022-01 ,2022Q1
Hungary       ,HUN          ,cases     ,     14031.0 ,  288.610194545715     ,2022-01-24 , 1669747.0 ,Post-Vaccine Era , 1441.9205382676728      ,2022-01 ,2022Q1
Hungary       ,HUN          ,deaths    ,       466.0 ,   86.940686720437     ,2022-01-24 , 1670213.0 ,Post-Vaccine Era ,   47.8893144346615      ,2022-01 ,2022Q1
Hungary       ,HUN          ,deaths    ,       201.0 ,   42.6482092068337    ,2022-01-24 , 1670414.0 ,Post-Vaccine Era ,   20.656120603791766    ,2022-01 ,2022Q1
Hungary       ,HUN          ,cases     ,     97160.0 , 2149.66500088585      ,2022-01-31 , 1767574.0 ,Post-Vaccine Era , 9984.81929285775        ,2022-01 ,2022Q1
Hungary       ,HUN          ,cases     ,     11547.0 ,  262.856842190938     ,2022-01-31 , 1779121.0 ,Post-Vaccine Era , 1186.6478836417089      ,2022-01 ,2022Q1
Hungary       ,HUN          ,deaths    ,       606.0 ,  110.165976553556     ,2022-01-31 , 1779727.0 ,Post-Vaccine Era ,   62.276662118894585    ,2022-01 ,2022Q1
Hungary       ,HUN          ,deaths    ,       165.0 ,   37.6126375173522    ,2022-01-31 , 1779892.0 ,Post-Vaccine Era ,   16.956516913560407    ,2022-01 ,2022Q1
Hungary       ,HUN          ,cases     ,     66512.0 , 1682.00426440985      ,2022-02-07 , 1846404.0 ,Post-Vaccine Era , 6835.223351240786       ,2022-02 ,2022Q1
Hungary       ,HUN          ,cases     ,     10067.0 ,  222.120094890724     ,2022-02-07 , 1856471.0 ,Post-Vaccine Era , 1034.5530652655307      ,2022-02 ,2022Q1
Hungary       ,HUN          ,deaths    ,       684.0 ,  132.56913223329      ,2022-02-07 , 1857155.0 ,Post-Vaccine Era ,   70.29247011439585     ,2022-02 ,2022Q1
Hungary       ,HUN          ,deaths    ,       150.0 ,   32.3715322895244    ,2022-02-07 , 1857305.0 ,Post-Vaccine Era ,   15.415015375964005    ,2022-02 ,2022Q1
Hungary       ,HUN          ,cases     ,     42613.0 , 1121.44236860138      ,2022-02-14 , 1899918.0 ,Post-Vaccine Era , 4379.200334773028       ,2022-02 ,2022Q1
Hungary       ,HUN          ,cases     ,      8922.0 ,  195.143817982787     ,2022-02-14 , 1908840.0 ,Post-Vaccine Era ,  916.885114562339       ,2022-02 ,2022Q1
Hungary       ,HUN          ,deaths    ,       654.0 ,  137.501937153599     ,2022-02-14 , 1909494.0 ,Post-Vaccine Era ,   67.20946703920306     ,2022-02 ,2022Q1
Hungary       ,HUN          ,deaths    ,       149.0 ,   30.7272639827549    ,2022-02-14 , 1909643.0 ,Post-Vaccine Era ,   15.312248606790911    ,2022-02 ,2022Q1
Hungary       ,HUN          ,cases     ,     27859.0 ,  724.217975716624     ,2022-02-21 , 1937502.0 ,Post-Vaccine Era , 2862.979422393208       ,2022-02 ,2022Q1
Hungary       ,HUN          ,cases     ,      6748.0 ,  161.035527294237     ,2022-02-21 , 1944250.0 ,Post-Vaccine Era ,  693.470158380034       ,2022-02 ,2022Q1
Hungary       ,HUN          ,deaths    ,       604.0 ,  129.280595619751     ,2022-02-21 , 1944854.0 ,Post-Vaccine Era ,   62.07112858054838     ,2022-02 ,2022Q1
Hungary       ,HUN          ,deaths    ,        92.0 ,   24.7667913707155    ,2022-02-21 , 1944946.0 ,Post-Vaccine Era ,    9.45454276392459     ,2022-02 ,2022Q1
Hungary       ,HUN          ,cases     ,     18354.0 ,  474.916070379616     ,2022-02-28 , 1963300.0 ,Post-Vaccine Era , 1886.1812814029554      ,2022-02 ,2022Q1
Hungary       ,HUN          ,cases     ,      4749.0 ,  118.150954518305     ,2022-02-28 , 1968049.0 ,Post-Vaccine Era ,  488.03938680302036     ,2022-02 ,2022Q1
Hungary       ,HUN          ,deaths    ,       454.0 ,  108.727241785133     ,2022-02-28 , 1968503.0 ,Post-Vaccine Era ,   46.656113204584386    ,2022-02 ,2022Q1
Hungary       ,HUN          ,deaths    ,        79.0 ,   17.573117528599     ,2022-02-28 , 1968582.0 ,Post-Vaccine Era ,    8.118574764674374    ,2022-02 ,2022Q1
Iceland       ,ISL          ,cases     ,        53.0 ,   16.2693333911799    ,2020-01-01 ,      53.0 ,First Wave       ,  143.71244495542203     ,2020-01 ,2020Q1
Iceland       ,ISL          ,cases     ,         1.0 ,    0.813466669558993  ,2020-01-01 ,      54.0 ,First Wave       ,    2.711555565196642    ,2020-01 ,2020Q1
Iceland       ,ISL          ,cases     ,        16.0 ,    5.96542224343261   ,2020-01-01 ,      70.0 ,First Wave       ,   43.38488904314627     ,2020-01 ,2020Q1
Iceland       ,ISL          ,cases     ,       321.0 ,  162.964489468318     ,2020-01-01 ,     391.0 ,First Wave       ,  870.4093364281221      ,2020-01 ,2020Q1
Iceland       ,ISL          ,cases     ,        64.0 ,   45.8252890518233    ,2020-01-01 ,     455.0 ,First Wave       ,  173.5395561725851      ,2020-01 ,2020Q1
Iceland       ,ISL          ,deaths    ,         0.0 ,    0.0                ,2020-01-01 ,     455.0 ,First Wave       ,    0.0                  ,2020-01 ,2020Q1
Iceland       ,ISL          ,deaths    ,         0.0 ,    0.0                ,2020-01-01 ,     455.0 ,First Wave       ,    0.0                  ,2020-01 ,2020Q1
Iceland       ,ISL          ,deaths    ,         0.0 ,    0.0                ,2020-01-01 ,     455.0 ,First Wave       ,    0.0                  ,2020-01 ,2020Q1
Iceland       ,ISL          ,deaths    ,         0.0 ,    0.0                ,2020-01-01 ,     455.0 ,First Wave       ,    0.0                  ,2020-01 ,2020Q1
Iceland       ,ISL          ,deaths    ,         1.0 ,    5.42311113039328   ,2020-01-01 ,     456.0 ,First Wave       ,    2.711555565196642    ,2020-01 ,2020Q1
Iceland       ,ISL          ,cases     ,         0.0 ,    3.0830030751928    ,2020-01-06 ,     456.0 ,First Wave       ,    0.0                  ,2020-01 ,2020Q1
Iceland       ,ISL          ,cases     ,       117.0 ,   46.0964446083429    ,2020-01-06 ,     573.0 ,First Wave       ,  317.2520011280071      ,2020-01 ,2020Q1
Iceland       ,ISL          ,cases     ,         2.0 ,    0.813466669558993  ,2020-01-06 ,     575.0 ,First Wave       ,    5.423111130393284    ,2020-01 ,2020Q1
Iceland       ,ISL          ,cases     ,        59.0 ,   20.3366667389748    ,2020-01-06 ,     634.0 ,First Wave       ,  159.98177834660189     ,2020-01 ,2020Q1
Iceland       ,ISL          ,cases     ,       603.0 ,  250.54773422417      ,2020-01-06 ,    1237.0 ,First Wave       , 1635.068005813575       ,2020-01 ,2020Q1
Iceland       ,ISL          ,cases     ,        89.0 ,   41.4868001475086    ,2020-01-06 ,    1326.0 ,First Wave       ,  241.32844530250114     ,2020-01 ,2020Q1
Iceland       ,ISL          ,deaths    ,         0.0 ,  697.140935812057     ,2020-01-06 ,    1326.0 ,First Wave       ,    0.0                  ,2020-01 ,2020Q1
Iceland       ,ISL          ,deaths    ,         0.0 ,    0.0                ,2020-01-06 ,    1326.0 ,First Wave       ,    0.0                  ,2020-01 ,2020Q1
Iceland       ,ISL          ,deaths    ,         0.0 ,    0.0                ,2020-01-06 ,    1326.0 ,First Wave       ,    0.0                  ,2020-01 ,2020Q1
Iceland       ,ISL          ,deaths    ,         0.0 ,    0.0                ,2020-01-06 ,    1326.0 ,First Wave       ,    0.0                  ,2020-01 ,2020Q1
Iceland       ,ISL          ,deaths    ,         1.0 ,    2.71155556519664   ,2020-01-06 ,    1327.0 ,First Wave       ,    2.711555565196642    ,2020-01 ,2020Q1
Iceland       ,ISL          ,deaths    ,         0.0 ,    2.71155556519664   ,2020-01-06 ,    1327.0 ,First Wave       ,    0.0                  ,2020-01 ,2020Q1
Iceland       ,ISL          ,cases     ,         0.0 ,    0.0                ,2020-01-13 ,    1327.0 ,First Wave       ,    0.0                  ,2020-01 ,2020Q1
Iceland       ,ISL          ,cases     ,       461.0 ,  156.727911668366     ,2020-01-13 ,    1788.0 ,First Wave       , 1250.027115555652       ,2020-01 ,2020Q1
Iceland       ,ISL          ,cases     ,         2.0 ,    1.08462222607866   ,2020-01-13 ,    1790.0 ,First Wave       ,    5.423111130393284    ,2020-01 ,2020Q1
Iceland       ,ISL          ,cases     ,        47.0 ,   28.7424889910844    ,2020-01-13 ,    1837.0 ,First Wave       ,  127.44311156424217     ,2020-01 ,2020Q1
Iceland       ,ISL          ,cases     ,       532.0 ,  307.761556649819     ,2020-01-13 ,    2369.0 ,First Wave       , 1442.5475606846135      ,2020-01 ,2020Q1
Iceland       ,ISL          ,cases     ,        82.0 ,   46.3676001648626    ,2020-01-13 ,    2451.0 ,First Wave       ,  222.34755634612466     ,2020-01 ,2020Q1
Iceland       ,ISL          ,deaths    ,         0.0 ,    0.0                ,2020-01-13 ,    2451.0 ,First Wave       ,    0.0                  ,2020-01 ,2020Q1
Iceland       ,ISL          ,deaths    ,         1.0 ,    2.71155556519664   ,2020-01-13 ,    2452.0 ,First Wave       ,    2.711555565196642    ,2020-01 ,2020Q1
Iceland       ,ISL          ,deaths    ,         0.0 ,    0.0                ,2020-01-13 ,    2452.0 ,First Wave       ,    0.0                  ,2020-01 ,2020Q1
Iceland       ,ISL          ,deaths    ,         0.0 ,    0.0                ,2020-01-13 ,    2452.0 ,First Wave       ,    0.0                  ,2020-01 ,2020Q1
Iceland       ,ISL          ,deaths    ,         1.0 ,    5.42311113039328   ,2020-01-13 ,    2453.0 ,First Wave       ,    2.711555565196642    ,2020-01 ,2020Q1
Iceland       ,ISL          ,deaths    ,         0.0 ,    0.0                ,2020-01-13 ,    2453.0 ,First Wave       ,    0.0                  ,2020-01 ,2020Q1
Iceland       ,ISL          ,cases     ,         0.0 ,    0.0                ,2020-01-20 ,    2453.0 ,First Wave       ,    0.0                  ,2020-01 ,2020Q1
Iceland       ,ISL          ,cases     ,       509.0 ,  263.020889824074     ,2020-01-20 ,    2962.0 ,First Wave       , 1380.1817826850909      ,2020-01 ,2020Q1
Iceland       ,ISL          ,cases     ,         1.0 ,    0.813466669558993  ,2020-01-20 ,    2963.0 ,First Wave       ,    2.711555565196642    ,2020-01 ,2020Q1
Iceland       ,ISL          ,cases     ,        54.0 ,   27.3867112084861    ,2020-01-20 ,    3017.0 ,First Wave       ,  146.42400052061865     ,2020-01 ,2020Q1
Iceland       ,ISL          ,cases     ,       397.0 ,  251.903512006768     ,2020-01-20 ,    3414.0 ,First Wave       , 1076.4875593830668      ,2020-01 ,2020Q1
Iceland       ,ISL          ,cases     ,        73.0 ,   42.029111260548     ,2020-01-20 ,    3487.0 ,First Wave       ,  197.94355625935486     ,2020-01 ,2020Q1
Iceland       ,ISL          ,deaths    ,         0.0 ,    0.0                ,2020-01-20 ,    3487.0 ,First Wave       ,    0.0                  ,2020-01 ,2020Q1
Iceland       ,ISL          ,deaths    ,         1.0 ,    5.42311113039328   ,2020-01-20 ,    3488.0 ,First Wave       ,    2.711555565196642    ,2020-01 ,2020Q1
Iceland       ,ISL          ,deaths    ,         0.0 ,    0.0                ,2020-01-20 ,    3488.0 ,First Wave       ,    0.0                  ,2020-01 ,2020Q1
Iceland       ,ISL          ,deaths    ,         0.0 ,    0.0                ,2020-01-20 ,    3488.0 ,First Wave       ,    0.0                  ,2020-01 ,2020Q1
Iceland       ,ISL          ,deaths    ,         0.0 ,    2.71155556519664   ,2020-01-20 ,    3488.0 ,First Wave       ,    0.0                  ,2020-01 ,2020Q1
Iceland       ,ISL          ,deaths    ,         1.0 ,    2.71155556519664   ,2020-01-20 ,    3489.0 ,First Wave       ,    2.711555565196642    ,2020-01 ,2020Q1
Iceland       ,ISL          ,cases     ,         0.0 ,    0.0                ,2020-01-27 ,    3489.0 ,First Wave       ,    0.0                  ,2020-01 ,2020Q1
Iceland       ,ISL          ,cases     ,       440.0 ,  257.326623137161     ,2020-01-27 ,    3929.0 ,First Wave       , 1193.0844486865224      ,2020-01 ,2020Q1
Iceland       ,ISL          ,cases     ,         2.0 ,    0.813466669558993  ,2020-01-27 ,    3931.0 ,First Wave       ,    5.423111130393284    ,2020-01 ,2020Q1
Iceland       ,ISL          ,cases     ,        55.0 ,   29.5559556606434    ,2020-01-27 ,    3986.0 ,First Wave       ,  149.1355560858153      ,2020-01 ,2020Q1
Iceland       ,ISL          ,cases     ,       408.0 ,  218.28022299833      ,2020-01-27 ,    4394.0 ,First Wave       , 1106.31467060023        ,2020-01 ,2020Q1
Iceland       ,ISL          ,deaths    ,         0.0 ,    0.0                ,2020-01-27 ,    4394.0 ,First Wave       ,    0.0                  ,2020-01 ,2020Q1
Iceland       ,ISL          ,deaths    ,         4.0 ,   13.5577778259832    ,2020-01-27 ,    4398.0 ,First Wave       ,   10.846222260786568    ,2020-01 ,2020Q1
Iceland       ,ISL          ,deaths    ,         0.0 ,    0.0                ,2020-01-27 ,    4398.0 ,First Wave       ,    0.0                  ,2020-01 ,2020Q1
Iceland       ,ISL          ,deaths    ,         0.0 ,    0.0                ,2020-01-27 ,    4398.0 ,First Wave       ,    0.0                  ,2020-01 ,2020Q1
Iceland       ,ISL          ,deaths    ,         5.0 ,   13.5577778259832    ,2020-01-27 ,    4403.0 ,First Wave       ,   13.55777782598321     ,2020-01 ,2020Q1
Iceland       ,ISL          ,cases     ,         0.0 ,    0.0                ,2020-02-03 ,    4403.0 ,First Wave       ,    0.0                  ,2020-02 ,2020Q1
Iceland       ,ISL          ,cases     ,       135.0 ,  155.914444998807     ,2020-02-03 ,    4538.0 ,First Wave       ,  366.06000130154666     ,2020-02 ,2020Q1
Iceland       ,ISL          ,cases     ,         5.0 ,    1.89808889563765   ,2020-02-03 ,    4543.0 ,First Wave       ,   13.55777782598321     ,2020-02 ,2020Q1
Iceland       ,ISL          ,cases     ,        41.0 ,   26.0309334258878    ,2020-02-03 ,    4584.0 ,First Wave       ,  111.17377817306233     ,2020-02 ,2020Q1
Iceland       ,ISL          ,cases     ,       174.0 ,  157.812533894445     ,2020-02-03 ,    4758.0 ,First Wave       ,  471.81066834421574     ,2020-02 ,2020Q1
Iceland       ,ISL          ,deaths    ,         0.0 ,    0.0                ,2020-02-03 ,    4758.0 ,First Wave       ,    0.0                  ,2020-02 ,2020Q1
Iceland       ,ISL          ,deaths    ,         2.0 ,   16.2693333911799    ,2020-02-03 ,    4760.0 ,First Wave       ,    5.423111130393284    ,2020-02 ,2020Q1
Iceland       ,ISL          ,deaths    ,         0.0 ,    0.0                ,2020-02-03 ,    4760.0 ,First Wave       ,    0.0                  ,2020-02 ,2020Q1
Iceland       ,ISL          ,deaths    ,         0.0 ,    0.0                ,2020-02-03 ,    4760.0 ,First Wave       ,    0.0                  ,2020-02 ,2020Q1
Iceland       ,ISL          ,deaths    ,         7.0 ,   32.5386667823597    ,2020-02-03 ,    4767.0 ,First Wave       ,   18.980888956376496    ,2020-02 ,2020Q1
Iceland       ,ISL          ,cases     ,        15.0 ,    4.06733334779496   ,2020-02-10 ,    4782.0 ,First Wave       ,   40.673333477949626    ,2020-02 ,2020Q1
Iceland       ,ISL          ,cases     ,        53.0 ,   50.9772446256969    ,2020-02-10 ,    4835.0 ,First Wave       ,  143.71244495542203     ,2020-02 ,2020Q1
Iceland       ,ISL          ,cases     ,         6.0 ,    2.98271112171631   ,2020-02-10 ,    4841.0 ,First Wave       ,   16.269333391179853    ,2020-02 ,2020Q1
Iceland       ,ISL          ,cases     ,        32.0 ,   19.7943556259355    ,2020-02-10 ,    4873.0 ,First Wave       ,   86.76977808629255     ,2020-02 ,2020Q1
Iceland       ,ISL          ,cases     ,       108.0 ,   76.4658669385453    ,2020-02-10 ,    4981.0 ,First Wave       ,  292.8480010412373      ,2020-02 ,2020Q1
Iceland       ,ISL          ,deaths    ,         0.0 ,    0.0                ,2020-02-10 ,    4981.0 ,First Wave       ,    0.0                  ,2020-02 ,2020Q1
Iceland       ,ISL          ,deaths    ,         1.0 ,    8.13466669558993   ,2020-02-10 ,    4982.0 ,First Wave       ,    2.711555565196642    ,2020-02 ,2020Q1
Iceland       ,ISL          ,deaths    ,         0.0 ,    0.0                ,2020-02-10 ,    4982.0 ,First Wave       ,    0.0                  ,2020-02 ,2020Q1
Iceland       ,ISL          ,deaths    ,         0.0 ,    0.0                ,2020-02-10 ,    4982.0 ,First Wave       ,    0.0                  ,2020-02 ,2020Q1
Iceland       ,ISL          ,deaths    ,         1.0 ,   21.6924445215731    ,2020-02-10 ,    4983.0 ,First Wave       ,    2.711555565196642    ,2020-02 ,2020Q1
Iceland       ,ISL          ,cases     ,         0.0 ,    4.06733334779496   ,2020-02-17 ,    4983.0 ,First Wave       ,    0.0                  ,2020-02 ,2020Q1
Iceland       ,ISL          ,cases     ,        16.0 ,   18.7097333998568    ,2020-02-17 ,    4999.0 ,First Wave       ,   43.38488904314627     ,2020-02 ,2020Q1
Iceland       ,ISL          ,cases     ,         9.0 ,    4.06733334779496   ,2020-02-17 ,    5008.0 ,First Wave       ,   24.40400008676978     ,2020-02 ,2020Q1
Iceland       ,ISL          ,cases     ,        25.0 ,   15.4558667216209    ,2020-02-17 ,    5033.0 ,First Wave       ,   67.78888912991606     ,2020-02 ,2020Q1
Iceland       ,ISL          ,cases     ,        80.0 ,   50.9772446256969    ,2020-02-17 ,    5113.0 ,First Wave       ,  216.92444521573137     ,2020-02 ,2020Q1
Iceland       ,ISL          ,deaths    ,         0.0 ,    0.0                ,2020-02-17 ,    5113.0 ,First Wave       ,    0.0                  ,2020-02 ,2020Q1
Iceland       ,ISL          ,deaths    ,         1.0 ,    5.42311113039328   ,2020-02-17 ,    5114.0 ,First Wave       ,    2.711555565196642    ,2020-02 ,2020Q1
Iceland       ,ISL          ,deaths    ,         0.0 ,    0.0                ,2020-02-17 ,    5114.0 ,First Wave       ,    0.0                  ,2020-02 ,2020Q1
Iceland       ,ISL          ,deaths    ,         0.0 ,    0.0                ,2020-02-17 ,    5114.0 ,First Wave       ,    0.0                  ,2020-02 ,2020Q1
Iceland       ,ISL          ,deaths    ,         1.0 ,    5.42311113039328   ,2020-02-17 ,    5115.0 ,First Wave       ,    2.711555565196642    ,2020-02 ,2020Q1
Iceland       ,ISL          ,cases     ,         0.0 ,    0.0                ,2020-02-24 ,    5115.0 ,First Wave       ,    0.0                  ,2020-02 ,2020Q1
Iceland       ,ISL          ,cases     ,         7.0 ,    6.23657779995228   ,2020-02-24 ,    5122.0 ,First Wave       ,   18.980888956376496    ,2020-02 ,2020Q1
Iceland       ,ISL          ,cases     ,         3.0 ,    3.25386667823597   ,2020-02-24 ,    5125.0 ,First Wave       ,    8.134666695589926    ,2020-02 ,2020Q1
Iceland       ,ISL          ,cases     ,       212.0 ,   64.2638668951604    ,2020-02-24 ,    5337.0 ,First Wave       ,  574.8497798216881      ,2020-02 ,2020Q1
Iceland       ,ISL          ,cases     ,       107.0 ,   50.7060890691772    ,2020-02-24 ,    5444.0 ,First Wave       ,  290.1364454760407      ,2020-02 ,2020Q1
Iceland       ,ISL          ,deaths    ,         0.0 ,    0.0                ,2020-02-24 ,    5444.0 ,First Wave       ,    0.0                  ,2020-02 ,2020Q1
Iceland       ,ISL          ,deaths    ,         0.0 ,    2.71155556519664   ,2020-02-24 ,    5444.0 ,First Wave       ,    0.0                  ,2020-02 ,2020Q1
Iceland       ,ISL          ,deaths    ,         0.0 ,    0.0                ,2020-02-24 ,    5444.0 ,First Wave       ,    0.0                  ,2020-02 ,2020Q1
Iceland       ,ISL          ,deaths    ,         0.0 ,    0.0                ,2020-02-24 ,    5444.0 ,First Wave       ,    0.0                  ,2020-02 ,2020Q1
Iceland       ,ISL          ,deaths    ,         0.0 ,    2.71155556519664   ,2020-02-24 ,    5444.0 ,First Wave       ,    0.0                  ,2020-02 ,2020Q1
Iceland       ,ISL          ,cases     ,         7.0 ,    1.89808889563765   ,2020-03-02 ,    5451.0 ,First Wave       ,   18.980888956376496    ,2020-03 ,2020Q1
Iceland       ,ISL          ,cases     ,         2.0 ,    2.44040000867698   ,2020-03-02 ,    5453.0 ,First Wave       ,    5.423111130393284    ,2020-03 ,2020Q1
Iceland       ,ISL          ,cases     ,         6.0 ,    2.44040000867698   ,2020-03-02 ,    5459.0 ,First Wave       ,   16.269333391179853    ,2020-03 ,2020Q1
Iceland       ,ISL          ,cases     ,       280.0 ,  133.408533807675     ,2020-03-02 ,    5739.0 ,First Wave       ,  759.2355582550597      ,2020-03 ,2020Q1
Iceland       ,ISL          ,cases     ,       105.0 ,   57.4849779821688    ,2020-03-02 ,    5844.0 ,First Wave       ,  284.7133343456474      ,2020-03 ,2020Q1
Iceland       ,ISL          ,deaths    ,         0.0 ,    0.0                ,2020-03-02 ,    5844.0 ,First Wave       ,    0.0                  ,2020-03 ,2020Q1
Iceland       ,ISL          ,deaths    ,         0.0 ,    0.0                ,2020-03-02 ,    5844.0 ,First Wave       ,    0.0                  ,2020-03 ,2020Q1
Iceland       ,ISL          ,deaths    ,         0.0 ,    0.0                ,2020-03-02 ,    5844.0 ,First Wave       ,    0.0                  ,2020-03 ,2020Q1
Iceland       ,ISL          ,deaths    ,         0.0 ,    0.0                ,2020-03-02 ,    5844.0 ,First Wave       ,    0.0                  ,2020-03 ,2020Q1
Iceland       ,ISL          ,deaths    ,         1.0 ,    2.71155556519664   ,2020-03-02 ,    5845.0 ,First Wave       ,    2.711555565196642    ,2020-03 ,2020Q1
Iceland       ,ISL          ,cases     ,        19.0 ,    8.13466669558993   ,2020-12-28 ,    5864.0 ,First Wave       ,   51.519555738736194    ,2020-12 ,2020Q4
Iceland       ,ISL          ,cases     ,         7.0 ,   10.0327555912276    ,2020-12-28 ,    5871.0 ,First Wave       ,   18.980888956376496    ,2020-12 ,2020Q4
Iceland       ,ISL          ,cases     ,       815.0 ,  361.721512397232     ,2020-12-28 ,    6686.0 ,First Wave       , 2209.917785635263       ,2020-12 ,2020Q4
Iceland       ,ISL          ,cases     ,       285.0 ,  141.000889390225     ,2020-12-28 ,    6971.0 ,First Wave       ,  772.793336081043       ,2020-12 ,2020Q4
Iceland       ,ISL          ,cases     ,      1352.0 ,  610.913468838803     ,2020-12-28 ,    8323.0 ,First Wave       , 3666.02312414586        ,2020-12 ,2020Q4
Iceland       ,ISL          ,deaths    ,         0.0 ,    0.0                ,2020-12-28 ,    8323.0 ,First Wave       ,    0.0                  ,2020-12 ,2020Q4
Iceland       ,ISL          ,deaths    ,         1.0 ,    2.71155556519664   ,2020-12-28 ,    8324.0 ,First Wave       ,    2.711555565196642    ,2020-12 ,2020Q4
Iceland       ,ISL          ,deaths    ,         0.0 ,    0.0                ,2020-12-28 ,    8324.0 ,First Wave       ,    0.0                  ,2020-12 ,2020Q4
Iceland       ,ISL          ,deaths    ,         0.0 ,    0.0                ,2020-12-28 ,    8324.0 ,First Wave       ,    0.0                  ,2020-12 ,2020Q4
Iceland       ,ISL          ,deaths    ,         1.0 ,    5.42311113039328   ,2020-12-28 ,    8325.0 ,First Wave       ,    2.711555565196642    ,2020-12 ,2020Q4
Iceland       ,ISL          ,cases     ,       102.0 ,   47.4522223909412    ,2021-01-04 ,    8427.0 ,First Wave       ,  276.5786676500575      ,2021-01 ,2021Q1
Iceland       ,ISL          ,cases     ,        38.0 ,   15.4558667216209    ,2021-01-04 ,    8465.0 ,First Wave       ,  103.03911147747239     ,2021-01 ,2021Q1
Iceland       ,ISL          ,cases     ,        30.0 ,   10.0327555912276    ,2021-01-04 ,    8495.0 ,First Wave       ,   81.34666695589925     ,2021-01 ,2021Q1
Iceland       ,ISL          ,cases     ,       776.0 ,  431.408490422786     ,2021-01-04 ,    9271.0 ,First Wave       , 2104.1671185925943      ,2021-01 ,2021Q1
Iceland       ,ISL          ,cases     ,       373.0 ,  178.420356189939     ,2021-01-04 ,    9644.0 ,First Wave       , 1011.4102258183474      ,2021-01 ,2021Q1
Iceland       ,ISL          ,cases     ,      3319.0 , 1266.56760450335      ,2021-01-04 ,   12963.0 ,First Wave       , 8999.652920887655       ,2021-01 ,2021Q1
Iceland       ,ISL          ,deaths    ,         0.0 ,    2.71155556519664   ,2021-01-04 ,   12963.0 ,First Wave       ,    0.0                  ,2021-01 ,2021Q1
Iceland       ,ISL          ,deaths    ,         0.0 ,    0.0                ,2021-01-04 ,   12963.0 ,First Wave       ,    0.0                  ,2021-01 ,2021Q1
Iceland       ,ISL          ,deaths    ,         0.0 ,    2.71155556519664   ,2021-01-04 ,   12963.0 ,First Wave       ,    0.0                  ,2021-01 ,2021Q1
