,country,date,weekly_count,indicator,stringency_score
1167,Finland,2022-01-10,53568.0,cases,
1168,Finland,2022-01-10,9648.0,cases,
1169,Finland,2022-01-10,141.0,deaths,
1170,Finland,2022-01-10,252.0,deaths,
1171,Finland,2022-01-10,6.0,deaths,
1172,Finland,2022-01-17,56210.0,cases,
1173,Finland,2022-01-17,44565.0,cases,
1174,Finland,2022-01-17,4287.0,cases,
1175,Finland,2022-01-17,112.0,deaths,
1176,Finland,2022-01-17,201.0,deaths,
1177,Finland,2022-01-17,0.0,deaths,
1178,Finland,2022-01-24,47732.0,cases,
1179,Finland,2022-01-24,37918.0,cases,
1180,Finland,2022-01-24,124.0,deaths,
1181,Finland,2022-01-24,213.0,deaths,
1182,Finland,2022-01-31,44274.0,cases,
1183,Finland,2022-01-31,29362.0,cases,
1184,Finland,2022-01-31,147.0,deaths,
1185,Finland,2022-01-31,188.0,deaths,
1186,Finland,2022-02-07,45399.0,cases,
1187,Finland,2022-02-07,26688.0,cases,
1188,Finland,2022-02-07,114.0,deaths,
1189,Finland,2022-02-07,135.0,deaths,
1190,Finland,2022-02-14,44969.0,cases,
1191,Finland,2022-02-14,19130.0,cases,
1192,Finland,2022-02-14,140.0,deaths,
1193,Finland,2022-02-14,124.0,deaths,
1194,Finland,2022-02-21,44561.0,cases,
1195,Finland,2022-02-21,17586.0,cases,
1196,Finland,2022-02-21,147.0,deaths,
1197,Finland,2022-02-21,72.0,deaths,
1198,Finland,2022-02-28,41753.0,cases,
1199,Finland,2022-02-28,13971.0,cases,
1200,Finland,2022-02-28,153.0,deaths,
1201,Finland,2022-02-28,68.0,deaths,
1202,France,2020-12-28,144730.0,cases,
1203,France,2020-12-28,85437.0,cases,
1204,France,2020-12-28,153108.0,cases,
1205,France,2020-12-28,29250.0,cases,
1206,France,2020-12-28,365223.0,cases,
1207,France,2020-12-28,2015.0,deaths,
1208,France,2020-12-28,994.0,deaths,
1209,France,2020-12-28,298.0,deaths,
1210,France,2020-12-28,253.0,deaths,
1211,France,2020-12-28,1084.0,deaths,
1212,France,2021-01-04,123771.0,cases,
1213,France,2021-01-04,185686.0,cases,
1214,France,2021-01-04,63401.0,cases,
1215,France,2021-01-04,158592.0,cases,
1216,France,2021-01-04,32843.0,cases,
1217,France,2021-01-04,526052.0,cases,
1218,France,2021-01-04,3851.0,deaths,
1219,France,2021-01-04,1890.0,deaths,
1220,France,2021-01-04,804.0,deaths,
1221,France,2021-01-04,362.0,deaths,
1222,France,2021-01-04,209.0,deaths,
1223,France,2021-01-04,1198.0,deaths,
1224,France,2021-01-11,120598.0,cases,
1225,France,2021-01-11,226159.0,cases,
1226,France,2021-01-11,49066.0,cases,
1227,France,2021-01-11,166422.0,cases,
1228,France,2021-01-11,36085.0,cases,
1229,France,2021-01-11,1151117.0,cases,
1230,France,2021-01-11,3833.0,deaths,
1231,France,2021-01-11,1929.0,deaths,
1232,France,2021-01-11,604.0,deaths,
1233,France,2021-01-11,484.0,deaths,
1234,France,2021-01-11,204.0,deaths,
1235,France,2021-01-11,1375.0,deaths,
1236,France,2021-01-18,132695.0,cases,
1237,France,2021-01-18,244901.0,cases,
1238,France,2021-01-18,29340.0,cases,
1239,France,2021-01-18,149868.0,cases,
1240,France,2021-01-18,39946.0,cases,
1241,France,2021-01-18,3754.0,deaths,
1242,France,2021-01-18,2040.0,deaths,
1243,France,2021-01-18,398.0,deaths,
1244,France,2021-01-18,850.0,deaths,
1245,France,2021-01-18,211.0,deaths,
1246,France,2021-01-25,134230.0,cases,20.0
1247,France,2021-01-25,205883.0,cases,20.0
1248,France,2021-01-25,17288.0,cases,20.0
1249,France,2021-01-25,125261.0,cases,20.0
1250,France,2021-01-25,49560.0,cases,20.0
1251,France,2021-01-25,3535.0,deaths,20.0
1252,France,2021-01-25,2188.0,deaths,20.0
1253,France,2021-01-25,332.0,deaths,20.0
1254,France,2021-01-25,765.0,deaths,20.0
1255,France,2021-01-25,242.0,deaths,20.0
1256,France,2021-02-01,131751.0,cases,
1257,France,2021-02-01,205276.0,cases,
1258,France,2021-02-01,12858.0,cases,
1259,France,2021-02-01,95498.0,cases,
1260,France,2021-02-01,68055.0,cases,
1261,France,2021-02-01,3431.0,deaths,
1262,France,2021-02-01,2053.0,deaths,
1263,France,2021-02-01,254.0,deaths,
1264,France,2021-02-01,708.0,deaths,
1265,France,2021-02-01,256.0,deaths,
1266,France,2021-02-08,114509.0,cases,
1267,France,2021-02-08,182848.0,cases,
1268,France,2021-02-08,15749.0,cases,
1269,France,2021-02-08,70669.0,cases,
1270,France,2021-02-08,122268.0,cases,
1271,France,2021-02-08,3280.0,deaths,
1272,France,2021-02-08,2128.0,deaths,
1273,France,2021-02-08,209.0,deaths,
1274,France,2021-02-08,633.0,deaths,
1275,France,2021-02-08,334.0,deaths,
1276,France,2021-02-15,120536.0,cases,
1277,France,2021-02-15,146406.0,cases,
1278,France,2021-02-15,25738.0,cases,
1279,France,2021-02-15,51163.0,cases,
1280,France,2021-02-15,198036.0,cases,
1281,France,2021-02-15,2825.0,deaths,
1282,France,2021-02-15,2040.0,deaths,
1283,France,2021-02-15,165.0,deaths,
1284,France,2021-02-15,507.0,deaths,
1285,France,2021-02-15,477.0,deaths,
1286,France,2021-02-22,130618.0,cases,45.0
1287,France,2021-02-22,109742.0,cases,45.0
1288,France,2021-02-22,51040.0,cases,45.0
1289,France,2021-02-22,39700.0,cases,45.0
1290,France,2021-02-22,292049.0,cases,45.0
1291,France,2021-02-22,2395.0,deaths,45.0
1292,France,2021-02-22,1584.0,deaths,45.0
1293,France,2021-02-22,124.0,deaths,45.0
1294,France,2021-02-22,421.0,deaths,45.0
1295,France,2021-02-22,658.0,deaths,45.0
1296,France,2021-03-01,127029.0,cases,
1297,France,2021-03-01,84111.0,cases,
1298,France,2021-03-01,122790.0,cases,
1299,France,2021-03-01,33506.0,cases,
1300,France,2021-03-01,341145.0,cases,
1301,France,2021-03-01,2202.0,deaths,
1302,France,2021-03-01,1257.0,deaths,
1303,France,2021-03-01,147.0,deaths,
1304,France,2021-03-01,345.0,deaths,
1305,France,2021-03-01,943.0,deaths,
1306,France,2021-12-27,443492.0,cases,
1307,France,2021-12-27,176051.0,cases,
1308,France,2021-12-27,869.0,deaths,
1309,France,2021-12-27,488.0,deaths,
1310,France,2022-01-03,1752836.0,cases,
1311,France,2022-01-03,606139.0,cases,
1312,France,2022-01-03,125192.0,cases,
1313,France,2022-01-03,1551.0,deaths,
1314,France,2022-01-03,838.0,deaths,
1315,France,2022-01-03,329.0,deaths,
1316,France,2022-01-10,2028035.0,cases,
1317,France,2022-01-10,870396.0,cases,
1318,France,2022-01-10,157726.0,cases,
1319,France,2022-01-10,1587.0,deaths,
1320,France,2022-01-10,766.0,deaths,
1321,France,2022-01-10,348.0,deaths,
1322,France,2022-01-17,2486551.0,cases,
1323,France,2022-01-17,976409.0,cases,
1324,France,2022-01-17,205037.0,cases,
1325,France,2022-01-17,1771.0,deaths,
1326,France,2022-01-17,845.0,deaths,
1327,France,2022-01-17,263.0,deaths,
1328,France,2022-01-24,2404210.0,cases,
1329,France,2022-01-24,945487.0,cases,
1330,France,2022-01-24,2081.0,deaths,
1331,France,2022-01-24,834.0,deaths,
1332,France,2022-01-31,1772483.0,cases,20.0
1333,France,2022-01-31,839741.0,cases,20.0
1334,France,2022-01-31,2132.0,deaths,20.0
1335,France,2022-01-31,902.0,deaths,20.0
1336,France,2022-02-07,1004471.0,cases,
1337,France,2022-02-07,556868.0,cases,
1338,France,2022-02-07,2146.0,deaths,
1339,France,2022-02-07,935.0,deaths,
1340,France,2022-02-14,597768.0,cases,
1341,France,2022-02-14,394610.0,cases,
1342,France,2022-02-14,1872.0,deaths,
1343,France,2022-02-14,901.0,deaths,
1344,France,2022-02-21,413598.0,cases,
1345,France,2022-02-21,280568.0,cases,
1346,France,2022-02-21,1466.0,deaths,
1347,France,2022-02-21,773.0,deaths,
1348,France,2022-02-28,363517.0,cases,20.0
1349,France,2022-02-28,231488.0,cases,20.0
1350,France,2022-02-28,1162.0,deaths,20.0
1351,France,2022-02-28,633.0,deaths,20.0
1352,Germany,2020-12-28,71381.0,cases,
1353,Germany,2020-12-28,52723.0,cases,
1354,Germany,2020-12-28,15519.0,cases,
1355,Germany,2020-12-28,58008.0,cases,
1356,Germany,2020-12-28,273592.0,cases,
1357,Germany,2020-12-28,1253.0,deaths,
1358,Germany,2020-12-28,939.0,deaths,
1359,Germany,2020-12-28,48.0,deaths,
1360,Germany,2020-12-28,400.0,deaths,
1361,Germany,2020-12-28,2515.0,deaths,
1362,Germany,2021-01-04,145483.0,cases,
1363,Germany,2021-01-04,92642.0,cases,
1364,Germany,2021-01-04,29898.0,cases,
1365,Germany,2021-01-04,20428.0,cases,
1366,Germany,2021-01-04,65351.0,cases,
1367,Germany,2021-01-04,193866.0,cases,
1368,Germany,2021-01-04,5749.0,deaths,
1369,Germany,2021-01-04,1128.0,deaths,
1370,Germany,2021-01-04,702.0,deaths,
1371,Germany,2021-01-04,59.0,deaths,
1372,Germany,2021-01-04,460.0,deaths,
1373,Germany,2021-01-04,2040.0,deaths,
1374,Germany,2021-01-11,118906.0,cases,
1375,Germany,2021-01-11,116348.0,cases,
1376,Germany,2021-01-11,20688.0,cases,
1377,Germany,2021-01-11,32070.0,cases,
1378,Germany,2021-01-11,97727.0,cases,
1379,Germany,2021-01-11,208730.0,cases,
1380,Germany,2021-01-11,5261.0,deaths,
1381,Germany,2021-01-11,1215.0,deaths,
1382,Germany,2021-01-11,479.0,deaths,
1383,Germany,2021-01-11,77.0,deaths,
1384,Germany,2021-01-11,601.0,deaths,
1385,Germany,2021-01-11,1584.0,deaths,
1386,Germany,2021-01-18,95543.0,cases,20.0
1387,Germany,2021-01-18,110135.0,cases,20.0
1388,Germany,2021-01-18,14071.0,cases,20.0
1389,Germany,2021-01-18,49654.0,cases,20.0
1390,Germany,2021-01-18,137016.0,cases,20.0
1391,Germany,2021-01-18,4943.0,deaths,20.0
1392,Germany,2021-01-18,1382.0,deaths,20.0
1393,Germany,2021-01-18,292.0,deaths,20.0
1394,Germany,2021-01-18,130.0,deaths,20.0
1395,Germany,2021-01-18,861.0,deaths,20.0
1396,Germany,2021-01-25,78153.0,cases,
1397,Germany,2021-01-25,118279.0,cases,
1398,Germany,2021-01-25,7280.0,cases,
1399,Germany,2021-01-25,66391.0,cases,
1400,Germany,2021-01-25,177874.0,cases,
1401,Germany,2021-01-25,4193.0,deaths,
1402,Germany,2021-01-25,1537.0,deaths,
1403,Germany,2021-01-25,238.0,deaths,
1404,Germany,2021-01-25,162.0,deaths,
1405,Germany,2021-01-25,1199.0,deaths,
1406,Germany,2021-02-01,64578.0,cases,
1407,Germany,2021-02-01,142096.0,cases,
1408,Germany,2021-02-01,4850.0,cases,
1409,Germany,2021-02-01,74746.0,cases,
1410,Germany,2021-02-01,271177.0,cases,
1411,Germany,2021-02-01,3418.0,deaths,
1412,Germany,2021-02-01,1527.0,deaths,
1413,Germany,2021-02-01,140.0,deaths,
1414,Germany,2021-02-01,272.0,deaths,
1415,Germany,2021-02-01,1586.0,deaths,
1416,Germany,2021-02-08,50815.0,cases,
1417,Germany,2021-02-08,144813.0,cases,
1418,Germany,2021-02-08,4381.0,cases,
1419,Germany,2021-02-08,71665.0,cases,
1420,Germany,2021-02-08,351672.0,cases,
1421,Germany,2021-02-08,2724.0,deaths,
1422,Germany,2021-02-08,1616.0,deaths,
1423,Germany,2021-02-08,99.0,deaths,
1424,Germany,2021-02-08,329.0,deaths,
1425,Germany,2021-02-08,1990.0,deaths,
1426,Germany,2021-02-15,52433.0,cases,
1427,Germany,2021-02-15,124830.0,cases,
1428,Germany,2021-02-15,5585.0,cases,
1429,Germany,2021-02-15,61479.0,cases,
1430,Germany,2021-02-15,403340.0,cases,
1431,Germany,2021-02-15,2076.0,deaths,
1432,Germany,2021-02-15,1601.0,deaths,
1433,Germany,2021-02-15,63.0,deaths,
1434,Germany,2021-02-15,436.0,deaths,
1435,Germany,2021-02-15,2495.0,deaths,
1436,Germany,2021-02-22,56384.0,cases,
1437,Germany,2021-02-22,100981.0,cases,
1438,Germany,2021-02-22,9110.0,cases,
1439,Germany,2021-02-22,53614.0,cases,
1440,Germany,2021-02-22,388159.0,cases,
1441,Germany,2021-02-22,1722.0,deaths,
1442,Germany,2021-02-22,1429.0,deaths,
1443,Germany,2021-02-22,57.0,deaths,
1444,Germany,2021-02-22,414.0,deaths,
1445,Germany,2021-02-22,2844.0,deaths,
1446,Germany,2021-03-01,58418.0,cases,
1447,Germany,2021-03-01,70820.0,cases,
1448,Germany,2021-03-01,12640.0,cases,
1449,Germany,2021-03-01,56487.0,cases,
1450,Germany,2021-03-01,338141.0,cases,
1451,Germany,2021-03-01,1379.0,deaths,
1452,Germany,2021-03-01,1152.0,deaths,
1453,Germany,2021-03-01,69.0,deaths,
1454,Germany,2021-03-01,392.0,deaths,
1455,Germany,2021-03-01,2653.0,deaths,
1456,Germany,2021-12-27,1408389.0,cases,
1457,Germany,2021-12-27,292610.0,cases,
1458,Germany,2021-12-27,1488.0,deaths,
1459,Germany,2021-12-27,326.0,deaths,
1460,Germany,2022-01-03,338084.0,cases,
1461,Germany,2022-01-03,1578472.0,cases,
1462,Germany,2022-01-03,186674.0,cases,
1463,Germany,2022-01-03,1250.0,deaths,
1464,Germany,2022-01-03,1612.0,deaths,
1465,Germany,2022-01-03,258.0,deaths,
1466,Germany,2022-01-10,486032.0,cases,
1467,Germany,2022-01-10,1585166.0,cases,
1468,Germany,2022-01-10,244116.0,cases,
1469,Germany,2022-01-10,946.0,deaths,
1470,Germany,2022-01-10,1784.0,deaths,
1471,Germany,2022-01-10,158.0,deaths,
1472,Germany,2022-01-17,796555.0,cases,
1473,Germany,2022-01-17,1291595.0,cases,
1474,Germany,2022-01-17,320468.0,cases,
1475,Germany,2022-01-17,882.0,deaths,
1476,Germany,2022-01-17,1665.0,deaths,
1477,Germany,2022-01-17,120.0,deaths,
1478,Germany,2022-01-24,1112838.0,cases,
1479,Germany,2022-01-24,982093.0,cases,
1480,Germany,2022-01-24,910.0,deaths,
1481,Germany,2022-01-24,1396.0,deaths,
1482,Germany,2022-01-31,1292826.0,cases,
1483,Germany,2022-01-31,778189.0,cases,
1484,Germany,2022-01-31,1086.0,deaths,
1485,Germany,2022-01-31,1222.0,deaths,
1486,Germany,2022-02-07,1310164.0,cases,
1487,Germany,2022-02-07,731426.0,cases,
1488,Germany,2022-02-07,1327.0,deaths,
1489,Germany,2022-02-07,979.0,deaths,
1490,Germany,2022-02-14,1193518.0,cases,
1491,Germany,2022-02-14,595844.0,cases,
1492,Germany,2022-02-14,1564.0,deaths,
1493,Germany,2022-02-14,800.0,deaths,
1494,Germany,2022-02-21,1092959.0,cases,
1495,Germany,2022-02-21,471391.0,cases,
1496,Germany,2022-02-21,1532.0,deaths,
1497,Germany,2022-02-21,654.0,deaths,
1498,Germany,2022-02-28,1131381.0,cases,
1499,Germany,2022-02-28,408970.0,cases,
1500,Germany,2022-02-28,1524.0,deaths,
1501,Germany,2022-02-28,519.0,deaths,
1502,Greece,2020-12-28,16794.0,cases,20.0
1503,Greece,2020-12-28,12427.0,cases,20.0
1504,Greece,2020-12-28,18504.0,cases,20.0
1505,Greece,2020-12-28,15327.0,cases,20.0
1506,Greece,2020-12-28,30821.0,cases,20.0
1507,Greece,2020-12-28,361.0,deaths,20.0
1508,Greece,2020-12-28,342.0,deaths,20.0
1509,Greece,2020-12-28,87.0,deaths,20.0
1510,Greece,2020-12-28,212.0,deaths,20.0
1511,Greece,2020-12-28,623.0,deaths,20.0
1512,Greece,2021-01-04,4620.0,cases,
1513,Greece,2021-01-04,16554.0,cases,
1514,Greece,2021-01-04,11014.0,cases,
1515,Greece,2021-01-04,19582.0,cases,
1516,Greece,2021-01-04,17446.0,cases,
1517,Greece,2021-01-04,46306.0,cases,
1518,Greece,2021-01-04,280.0,deaths,
1519,Greece,2021-01-04,392.0,deaths,
1520,Greece,2021-01-04,269.0,deaths,
1521,Greece,2021-01-04,115.0,deaths,
1522,Greece,2021-01-04,252.0,deaths,
1523,Greece,2021-01-04,530.0,deaths,
1524,Greece,2021-01-11,3558.0,cases,90.0
1525,Greece,2021-01-11,17825.0,cases,90.0
1526,Greece,2021-01-11,7478.0,cases,90.0
1527,Greece,2021-01-11,22561.0,cases,90.0
1528,Greece,2021-01-11,22598.0,cases,90.0
1529,Greece,2021-01-11,201451.0,cases,90.0
1530,Greece,2021-01-11,199.0,deaths,90.0
1531,Greece,2021-01-11,435.0,deaths,90.0
1532,Greece,2021-01-11,219.0,deaths,90.0
1533,Greece,2021-01-11,146.0,deaths,90.0
1534,Greece,2021-01-11,254.0,deaths,90.0
1535,Greece,2021-01-11,503.0,deaths,90.0
1536,Greece,2021-01-18,3367.0,cases,27.500000000000004
1537,Greece,2021-01-18,22214.0,cases,27.500000000000004
1538,Greece,2021-01-18,4932.0,cases,27.500000000000004
1539,Greece,2021-01-18,22365.0,cases,27.500000000000004
1540,Greece,2021-01-18,26689.0,cases,27.500000000000004
1541,Greece,2021-01-18,177.0,deaths,27.500000000000004
1542,Greece,2021-01-18,515.0,deaths,27.500000000000004
1543,Greece,2021-01-18,137.0,deaths,27.500000000000004
1544,Greece,2021-01-18,208.0,deaths,27.500000000000004
1545,Greece,2021-01-18,326.0,deaths,27.500000000000004
1546,Greece,2021-01-25,5462.0,cases,20.0
1547,Greece,2021-01-25,20969.0,cases,20.0
1548,Greece,2021-01-25,3089.0,cases,20.0
1549,Greece,2021-01-25,21706.0,cases,20.0
1550,Greece,2021-01-25,43343.0,cases,20.0
1551,Greece,2021-01-25,167.0,deaths,20.0
1552,Greece,2021-01-25,517.0,deaths,20.0
1553,Greece,2021-01-25,129.0,deaths,20.0
1554,Greece,2021-01-25,236.0,deaths,20.0
1555,Greece,2021-01-25,348.0,deaths,20.0
1556,Greece,2021-02-01,7429.0,cases,26.25
1557,Greece,2021-02-01,19736.0,cases,26.25
1558,Greece,2021-02-01,2570.0,cases,26.25
1559,Greece,2021-02-01,17523.0,cases,26.25
1560,Greece,2021-02-01,46401.0,cases,26.25
1561,Greece,2021-02-01,171.0,deaths,26.25
1562,Greece,2021-02-01,560.0,deaths,26.25
1563,Greece,2021-02-01,104.0,deaths,26.25
1564,Greece,2021-02-01,251.0,deaths,26.25
1565,Greece,2021-02-01,470.0,deaths,26.25
1566,Greece,2021-02-08,8490.0,cases,
1567,Greece,2021-02-08,18126.0,cases,
1568,Greece,2021-02-08,5171.0,cases,
1569,Greece,2021-02-08,14652.0,cases,
1570,Greece,2021-02-08,46884.0,cases,
1571,Greece,2021-02-08,154.0,deaths,
1572,Greece,2021-02-08,520.0,deaths,
1573,Greece,2021-02-08,63.0,deaths,
1574,Greece,2021-02-08,278.0,deaths,
1575,Greece,2021-02-08,583.0,deaths,
1576,Greece,2021-02-15,8126.0,cases,
1577,Greece,2021-02-15,14745.0,cases,
1578,Greece,2021-02-15,13642.0,cases,
1579,Greece,2021-02-15,15285.0,cases,
1580,Greece,2021-02-15,45117.0,cases,
1581,Greece,2021-02-15,183.0,deaths,
1582,Greece,2021-02-15,507.0,deaths,
1583,Greece,2021-02-15,56.0,deaths,
1584,Greece,2021-02-15,269.0,deaths,
1585,Greece,2021-02-15,632.0,deaths,
1586,Greece,2021-02-22,11842.0,cases,
1587,Greece,2021-02-22,15250.0,cases,
1588,Greece,2021-02-22,17959.0,cases,
1589,Greece,2021-02-22,14094.0,cases,
1590,Greece,2021-02-22,41126.0,cases,
1591,Greece,2021-02-22,219.0,deaths,
1592,Greece,2021-02-22,512.0,deaths,
1593,Greece,2021-02-22,66.0,deaths,
1594,Greece,2021-02-22,218.0,deaths,
1595,Greece,2021-02-22,638.0,deaths,
1596,Greece,2021-03-01,14535.0,cases,
1597,Greece,2021-03-01,15057.0,cases,
1598,Greece,2021-03-01,18085.0,cases,
1599,Greece,2021-03-01,14931.0,cases,
1600,Greece,2021-03-01,35782.0,cases,
1601,Greece,2021-03-01,271.0,deaths,
1602,Greece,2021-03-01,348.0,deaths,
1603,Greece,2021-03-01,44.0,deaths,
1604,Greece,2021-03-01,242.0,deaths,
1605,Greece,2021-03-01,668.0,deaths,
1606,Greece,2021-12-27,129958.0,cases,
1607,Greece,2021-12-27,26867.0,cases,
1608,Greece,2021-12-27,390.0,deaths,
1609,Greece,2021-12-27,132.0,deaths,
1610,Greece,2022-01-03,241289.0,cases,
1611,Greece,2022-01-03,152084.0,cases,
1612,Greece,2022-01-03,25475.0,cases,
1613,Greece,2022-01-03,496.0,deaths,
1614,Greece,2022-01-03,367.0,deaths,
1615,Greece,2022-01-03,102.0,deaths,
1616,Greece,2022-01-10,145803.0,cases,
1617,Greece,2022-01-10,143801.0,cases,
1618,Greece,2022-01-10,25048.0,cases,
1619,Greece,2022-01-10,615.0,deaths,
1620,Greece,2022-01-10,366.0,deaths,
1621,Greece,2022-01-10,92.0,deaths,
1622,Greece,2022-01-17,132220.0,cases,
1623,Greece,2022-01-17,143824.0,cases,
1624,Greece,2022-01-17,30561.0,cases,
1625,Greece,2022-01-17,675.0,deaths,
1626,Greece,2022-01-17,416.0,deaths,
1627,Greece,2022-01-17,92.0,deaths,
1628,Greece,2022-01-24,127634.0,cases,
1629,Greece,2022-01-24,98873.0,cases,
1630,Greece,2022-01-24,732.0,deaths,
1631,Greece,2022-01-24,455.0,deaths,
1632,Greece,2022-01-31,124686.0,cases,
1633,Greece,2022-01-31,62217.0,cases,
1634,Greece,2022-01-31,714.0,deaths,
1635,Greece,2022-01-31,419.0,deaths,
1636,Greece,2022-02-07,125152.0,cases,
1637,Greece,2022-02-07,44011.0,cases,
1638,Greece,2022-02-07,605.0,deaths,
1639,Greece,2022-02-07,317.0,deaths,
1640,Greece,2022-02-14,123790.0,cases,
1641,Greece,2022-02-14,45128.0,cases,
1642,Greece,2022-02-14,572.0,deaths,
1643,Greece,2022-02-14,268.0,deaths,
1644,Greece,2022-02-21,104766.0,cases,
1645,Greece,2022-02-21,32495.0,cases,
1646,Greece,2022-02-21,452.0,deaths,
1647,Greece,2022-02-21,189.0,deaths,
1648,Greece,2022-02-28,103646.0,cases,20.0
1649,Greece,2022-02-28,30778.0,cases,20.0
1650,Greece,2022-02-28,401.0,deaths,20.0
1651,Greece,2022-02-28,153.0,deaths,20.0
1652,Hungary,2020-12-28,55481.0,cases,
1653,Hungary,2020-12-28,3773.0,cases,
1654,Hungary,2020-12-28,384.0,cases,
1655,Hungary,2020-12-28,4581.0,cases,
1656,Hungary,2020-12-28,29461.0,cases,
1657,Hungary,2020-12-28,1247.0,deaths,
1658,Hungary,2020-12-28,222.0,deaths,
1659,Hungary,2020-12-28,5.0,deaths,
1660,Hungary,2020-12-28,64.0,deaths,
1661,Hungary,2020-12-28,1006.0,deaths,
1662,Hungary,2021-01-04,14805.0,cases,
1663,Hungary,2021-01-04,56441.0,cases,
1664,Hungary,2021-01-04,2192.0,cases,
1665,Hungary,2021-01-04,365.0,cases,
1666,Hungary,2021-01-04,6932.0,cases,
1667,Hungary,2021-01-04,16919.0,cases,
1668,Hungary,2021-01-04,784.0,deaths,
1669,Hungary,2021-01-04,1549.0,deaths,
1670,Hungary,2021-01-04,120.0,deaths,
1671,Hungary,2021-01-04,7.0,deaths,
1672,Hungary,2021-01-04,119.0,deaths,
1673,Hungary,2021-01-04,845.0,deaths,
1674,Hungary,2021-01-11,9047.0,cases,
1675,Hungary,2021-01-11,60477.0,cases,
1676,Hungary,2021-01-11,1551.0,cases,
1677,Hungary,2021-01-11,493.0,cases,
1678,Hungary,2021-01-11,14123.0,cases,
1679,Hungary,2021-01-11,16960.0,cases,
1680,Hungary,2021-01-11,700.0,deaths,
1681,Hungary,2021-01-11,1861.0,deaths,
1682,Hungary,2021-01-11,89.0,deaths,
1683,Hungary,2021-01-11,4.0,deaths,
1684,Hungary,2021-01-11,208.0,deaths,
1685,Hungary,2021-01-11,626.0,deaths,
1686,Hungary,2021-01-18,7713.0,cases,
1687,Hungary,2021-01-18,48756.0,cases,
1688,Hungary,2021-01-18,956.0,cases,
1689,Hungary,2021-01-18,617.0,cases,
1690,Hungary,2021-01-18,24117.0,cases,
1691,Hungary,2021-01-18,599.0,deaths,
1692,Hungary,2021-01-18,1878.0,deaths,
1693,Hungary,2021-01-18,51.0,deaths,
1694,Hungary,2021-01-18,13.0,deaths,
1695,Hungary,2021-01-18,392.0,deaths,
1696,Hungary,2021-01-25,8290.0,cases,
1697,Hungary,2021-01-25,35412.0,cases,
1698,Hungary,2021-01-25,585.0,cases,
1699,Hungary,2021-01-25,1106.0,cases,
1700,Hungary,2021-01-25,35368.0,cases,
1701,Hungary,2021-01-25,530.0,deaths,
1702,Hungary,2021-01-25,1556.0,deaths,
1703,Hungary,2021-01-25,27.0,deaths,
1704,Hungary,2021-01-25,7.0,deaths,
1705,Hungary,2021-01-25,653.0,deaths,
1706,Hungary,2021-02-01,8944.0,cases,
1707,Hungary,2021-02-01,27952.0,cases,
1708,Hungary,2021-02-01,412.0,cases,
1709,Hungary,2021-02-01,1461.0,cases,
1710,Hungary,2021-02-01,50847.0,cases,
1711,Hungary,2021-02-01,509.0,deaths,
1712,Hungary,2021-02-01,1243.0,deaths,
1713,Hungary,2021-02-01,25.0,deaths,
1714,Hungary,2021-02-01,15.0,deaths,
1715,Hungary,2021-02-01,875.0,deaths,
1716,Hungary,2021-02-08,11173.0,cases,
1717,Hungary,2021-02-08,18283.0,cases,
1718,Hungary,2021-02-08,220.0,cases,
1719,Hungary,2021-02-08,1917.0,cases,
1720,Hungary,2021-02-08,64853.0,cases,
1721,Hungary,2021-02-08,496.0,deaths,
1722,Hungary,2021-02-08,933.0,deaths,
1723,Hungary,2021-02-08,7.0,deaths,
1724,Hungary,2021-02-08,32.0,deaths,
1725,Hungary,2021-02-08,999.0,deaths,
1726,Hungary,2021-02-15,16714.0,cases,
1727,Hungary,2021-02-15,12716.0,cases,
1728,Hungary,2021-02-15,277.0,cases,
1729,Hungary,2021-02-15,2626.0,cases,
1730,Hungary,2021-02-15,71021.0,cases,
1731,Hungary,2021-02-15,547.0,deaths,
1732,Hungary,2021-02-15,691.0,deaths,
1733,Hungary,2021-02-15,11.0,deaths,
1734,Hungary,2021-02-15,40.0,deaths,
1735,Hungary,2021-02-15,1242.0,deaths,
1736,Hungary,2021-02-22,27374.0,cases,
1737,Hungary,2021-02-22,8275.0,cases,
1738,Hungary,2021-02-22,325.0,cases,
1739,Hungary,2021-02-22,3029.0,cases,
1740,Hungary,2021-02-22,60849.0,cases,
1741,Hungary,2021-02-22,762.0,deaths,
1742,Hungary,2021-02-22,509.0,deaths,
1743,Hungary,2021-02-22,7.0,deaths,
1744,Hungary,2021-02-22,45.0,deaths,
1745,Hungary,2021-02-22,1333.0,deaths,
1746,Hungary,2021-03-01,35792.0,cases,
1747,Hungary,2021-03-01,6197.0,cases,
1748,Hungary,2021-03-01,398.0,cases,
1749,Hungary,2021-03-01,3616.0,cases,
1750,Hungary,2021-03-01,41371.0,cases,
1751,Hungary,2021-03-01,951.0,deaths,
1752,Hungary,2021-03-01,340.0,deaths,
1753,Hungary,2021-03-01,2.0,deaths,
1754,Hungary,2021-03-01,70.0,deaths,
1755,Hungary,2021-03-01,1228.0,deaths,
1756,Hungary,2021-12-27,12530.0,cases,
1757,Hungary,2021-12-27,3080.0,cases,
1758,Hungary,2021-12-27,317.0,deaths,
1759,Hungary,2021-12-27,40.0,deaths,
1760,Hungary,2022-01-03,35331.0,cases,
1761,Hungary,2022-01-03,11500.0,cases,
1762,Hungary,2022-01-03,2063.0,cases,
1763,Hungary,2022-01-03,506.0,deaths,
1764,Hungary,2022-01-03,270.0,deaths,
